['2024-02-14 02:04:20', '2024-02-14 02:00:39']
['2024-02-29 13:14:08', '2024-02-29 13:08:59']
['2024-02-29 13:19:56', '2024-02-29 13:14:40']
['2024-02-29 13:25:47', '2024-02-29 13:20:38']
['2024-02-29 13:31:28', '2024-02-29 13:26:19']
['2024-02-29 13:37:06', '2024-02-29 13:31:58']
['2024-02-29 13:42:47', '2024-02-29 13:37:37']
['2024-02-29 13:48:24', '2024-02-29 13:43:16']
['2024-02-29 13:54:00', '2024-02-29 13:48:53']
['2024-02-29 13:59:43', '2024-02-29 13:54:31']
['2024-02-29 14:05:25', '2024-02-29 14:00:17']
['2024-02-29 14:11:09', '2024-02-29 14:05:57']
['2024-02-29 14:16:53', '2024-02-29 14:11:41']
['2024-02-29 14:22:42', '2024-02-29 14:17:27']
['2024-02-29 14:28:29', '2024-02-29 14:23:15']
['2024-02-29 14:34:15', '2024-02-29 14:29:02']
['2024-02-29 14:39:58', '2024-02-29 14:34:51']
['2024-02-29 14:45:45', '2024-02-29 14:40:30']
['2024-02-29 14:51:25', '2024-02-29 14:46:15']
['2024-02-29 14:57:03', '2024-02-29 14:51:55']
['2024-02-29 15:02:52', '2024-02-29 14:57:32']
['2024-02-29 18:13:15', '2024-02-29 15:03:25']
['2024-02-29 18:16:09', '2024-02-29 18:13:15']
['2024-02-29 18:19:00', '2024-02-29 18:16:09']
['2024-02-29 18:21:53', '2024-02-29 18:19:00']
['2024-02-29 18:24:40', '2024-02-29 18:21:53']
['2024-02-29 18:27:27', '2024-02-29 18:24:40']
['2024-02-29 18:30:20', '2024-02-29 18:27:27']
['2024-02-29 18:33:16', '2024-02-29 18:30:20']
['2024-02-29 18:36:04', '2024-02-29 18:33:16']
['2024-02-29 18:38:50', '2024-02-29 18:36:04']
['2024-02-29 18:41:39', '2024-02-29 18:38:50']
['2024-02-29 18:44:31', '2024-02-29 18:41:39']
['2024-02-29 18:47:18', '2024-02-29 18:44:31']
['2024-02-29 18:50:44', '2024-02-29 18:47:18']
['2024-02-29 18:53:31', '2024-02-29 18:50:44']
['2024-02-29 18:56:17', '2024-02-29 18:53:31']
['2024-02-29 18:59:03', '2024-02-29 18:56:17']
['2024-02-29 19:01:55', '2024-02-29 18:59:03']
['2024-02-29 19:04:52', '2024-02-29 19:01:55']
['2024-02-29 19:07:47', '2024-02-29 19:04:52']
['2024-02-29 19:10:38', '2024-02-29 19:07:47']
['2024-02-29 19:13:35', '2024-02-29 19:10:38']
['2024-02-29 19:16:27', '2024-02-29 19:13:35']
['2024-02-29 19:19:22', '2024-02-29 19:16:27']
['2024-02-29 19:22:15', '2024-02-29 19:19:22']
['2024-02-29 19:25:09', '2024-02-29 19:22:15']
['2024-02-29 19:27:59', '2024-02-29 19:25:09']
['2024-02-29 19:30:53', '2024-02-29 19:27:59']
['2024-02-29 19:33:50', '2024-02-29 19:30:53']
['2024-02-29 19:36:37', '2024-02-29 19:33:50']
['2024-02-29 19:39:29', '2024-02-29 19:36:37']
['2024-02-29 19:42:15', '2024-02-29 19:39:29']
['2024-02-29 19:45:09', '2024-02-29 19:42:15']
['2024-02-29 19:47:58', '2024-02-29 19:45:09']
['2024-02-29 19:50:49', '2024-02-29 19:47:58']
['2024-02-29 19:53:38', '2024-02-29 19:50:49']
['2024-02-29 19:56:29', '2024-02-29 19:53:38']
['2024-02-29 19:59:18', '2024-02-29 19:56:29']
['2024-02-29 20:02:03', '2024-02-29 19:59:18']
['2024-02-29 20:04:51', '2024-02-29 20:02:03']
['2024-02-29 20:07:40', '2024-02-29 20:04:51']
['2024-02-29 20:10:29', '2024-02-29 20:07:40']
['2024-02-29 20:13:17', '2024-02-29 20:10:29']
['2024-02-29 20:16:03', '2024-02-29 20:13:17']
['2024-02-29 20:18:52', '2024-02-29 20:16:03']
['2024-02-29 20:21:41', '2024-02-29 20:18:52']
['2024-02-29 20:24:30', '2024-02-29 20:21:41']
['2024-02-29 20:27:12', '2024-02-29 20:24:30']
['2024-02-29 20:30:00', '2024-02-29 20:27:12']
['2024-02-29 20:32:56', '2024-02-29 20:30:00']
['2024-02-29 20:35:47', '2024-02-29 20:32:56']
['2024-02-29 20:38:35', '2024-02-29 20:35:47']
['2024-02-29 20:41:25', '2024-02-29 20:38:35']
['2024-02-29 20:44:18', '2024-02-29 20:41:25']
['2024-02-29 20:47:06', '2024-02-29 20:44:18']
['2024-02-29 20:50:00', '2024-02-29 20:47:06']
['2024-02-29 20:52:56', '2024-02-29 20:50:00']
['2024-02-29 20:56:00', '2024-02-29 20:52:56']
['2024-02-29 20:58:48', '2024-02-29 20:56:00']
['2024-02-29 21:01:39', '2024-02-29 20:58:48']
['2024-02-29 21:04:44', '2024-02-29 21:01:39']
['2024-02-29 21:07:44', '2024-02-29 21:04:44']
['2024-02-29 21:10:46', '2024-02-29 21:07:44']
['2024-02-29 21:13:46', '2024-02-29 21:10:46']
['2024-02-29 21:16:43', '2024-02-29 21:13:46']
['2024-02-29 21:19:46', '2024-02-29 21:16:43']
['2024-02-29 21:22:46', '2024-02-29 21:19:46']
['2024-02-29 21:25:45', '2024-02-29 21:22:46']
['2024-02-29 21:28:54', '2024-02-29 21:25:45']
['2024-02-29 21:31:52', '2024-02-29 21:28:54']
['2024-02-29 21:35:01', '2024-02-29 21:31:52']
['2024-02-29 21:38:00', '2024-02-29 21:35:01']
['2024-02-29 21:40:59', '2024-02-29 21:38:00']
['2024-02-29 21:44:00', '2024-02-29 21:40:59']
['2024-02-29 21:47:04', '2024-02-29 21:44:00']
['2024-02-29 21:50:09', '2024-02-29 21:47:04']
['2024-02-29 21:53:12', '2024-02-29 21:50:09']
['2024-02-29 21:56:11', '2024-02-29 21:53:12']
['2024-02-29 21:59:11', '2024-02-29 21:56:11']
['2024-02-29 22:02:09', '2024-02-29 21:59:11']
['2024-02-29 22:05:11', '2024-02-29 22:02:09']
['2024-02-29 22:08:08', '2024-02-29 22:05:11']
['2024-02-29 22:11:06', '2024-02-29 22:08:08']
['2024-02-29 22:14:09', '2024-02-29 22:11:06']
['2024-02-29 22:17:09', '2024-02-29 22:14:09']
['2024-02-29 22:20:08', '2024-02-29 22:17:09']
['2024-02-29 22:23:09', '2024-02-29 22:20:08']
['2024-02-29 22:26:09', '2024-02-29 22:23:09']
['2024-02-29 22:29:19', '2024-02-29 22:26:09']
['2024-02-29 22:32:15', '2024-02-29 22:29:19']
['2024-02-29 22:35:19', '2024-02-29 22:32:15']
['2024-02-29 22:38:19', '2024-02-29 22:35:19']
['2024-02-29 22:40:59', '2024-02-29 22:38:19']
['2024-02-29 22:43:42', '2024-02-29 22:40:59']
['2024-02-29 22:50:18', '2024-02-29 22:44:22']
['2024-02-29 22:53:13', '2024-02-29 22:50:18']
['2024-02-29 22:56:11', '2024-02-29 22:53:13']
['2024-02-29 22:59:10', '2024-02-29 22:56:11']
['2024-02-29 23:02:07', '2024-02-29 22:59:10']
['2024-02-29 23:05:06', '2024-02-29 23:02:07']
['2024-02-29 23:08:05', '2024-02-29 23:05:06']
['2024-02-29 23:11:06', '2024-02-29 23:08:05']
['2024-02-29 23:14:08', '2024-02-29 23:11:06']
['2024-02-29 23:17:11', '2024-02-29 23:14:08']
['2024-02-29 23:20:14', '2024-02-29 23:17:11']
['2024-02-29 23:23:14', '2024-02-29 23:20:14']
['2024-02-29 23:26:05', '2024-02-29 23:23:14']
['2024-02-29 23:29:01', '2024-02-29 23:26:05']
['2024-02-29 23:32:05', '2024-02-29 23:29:01']
['2024-02-29 23:35:00', '2024-02-29 23:32:05']
['2024-02-29 23:37:55', '2024-02-29 23:35:00']
['2024-02-29 23:40:52', '2024-02-29 23:37:55']
['2024-02-29 23:43:55', '2024-02-29 23:40:52']
['2024-02-29 23:46:56', '2024-02-29 23:43:55']
['2024-02-29 23:49:55', '2024-02-29 23:46:56']
['2024-02-29 23:52:52', '2024-02-29 23:49:55']
['2024-02-29 23:55:49', '2024-02-29 23:52:52']
['2024-02-29 23:58:48', '2024-02-29 23:55:49']
['2024-03-01 00:01:53', '2024-02-29 23:58:48']
['2024-03-01 00:04:39', '2024-03-01 00:01:53']
['2024-03-01 00:07:31', '2024-03-01 00:04:39']
['2024-03-01 00:10:18', '2024-03-01 00:07:31']
['2024-03-01 00:13:08', '2024-03-01 00:10:18']
['2024-03-01 00:15:57', '2024-03-01 00:13:08']
['2024-03-01 00:18:44', '2024-03-01 00:15:57']
['2024-03-01 00:21:32', '2024-03-01 00:18:44']
['2024-03-01 00:24:16', '2024-03-01 00:21:32']
['2024-03-01 00:27:05', '2024-03-01 00:24:16']
['2024-03-01 00:29:52', '2024-03-01 00:27:05']
['2024-03-01 00:32:43', '2024-03-01 00:29:52']
['2024-03-01 00:35:34', '2024-03-01 00:32:43']
['2024-03-01 00:38:20', '2024-03-01 00:35:34']
['2024-03-01 00:41:05', '2024-03-01 00:38:20']
['2024-03-01 00:43:51', '2024-03-01 00:41:05']
['2024-03-01 00:46:37', '2024-03-01 00:43:51']
['2024-03-01 00:49:29', '2024-03-01 00:46:37']
['2024-03-01 00:52:20', '2024-03-01 00:49:29']
['2024-03-01 00:55:07', '2024-03-01 00:52:20']
['2024-03-01 00:57:56', '2024-03-01 00:55:07']
['2024-03-01 01:00:43', '2024-03-01 00:57:56']
['2024-03-01 01:03:27', '2024-03-01 01:00:43']
['2024-03-01 01:06:16', '2024-03-01 01:03:27']
['2024-03-01 01:09:03', '2024-03-01 01:06:16']
['2024-03-01 01:11:52', '2024-03-01 01:09:03']
['2024-03-01 01:14:39', '2024-03-01 01:11:52']
['2024-03-01 01:17:26', '2024-03-01 01:14:39']
['2024-03-01 01:20:09', '2024-03-01 01:17:26']
['2024-03-01 01:22:55', '2024-03-01 01:20:09']
['2024-03-01 01:25:39', '2024-03-01 01:22:55']
['2024-03-01 01:28:26', '2024-03-01 01:25:39']
['2024-03-01 01:31:11', '2024-03-01 01:28:26']
['2024-03-01 01:34:00', '2024-03-01 01:31:11']
['2024-03-01 01:36:46', '2024-03-01 01:34:00']
['2024-03-01 01:39:36', '2024-03-01 01:36:46']
['2024-03-01 01:42:20', '2024-03-01 01:39:36']
['2024-03-01 01:45:08', '2024-03-01 01:42:20']
['2024-03-01 01:47:54', '2024-03-01 01:45:08']
['2024-03-01 01:50:40', '2024-03-01 01:47:54']
['2024-03-01 01:53:28', '2024-03-01 01:50:40']
['2024-03-01 01:56:16', '2024-03-01 01:53:28']
['2024-03-01 01:59:03', '2024-03-01 01:56:16']
['2024-03-01 02:01:50', '2024-03-01 01:59:03']
['2024-03-01 02:04:39', '2024-03-01 02:01:50']
['2024-03-01 02:07:26', '2024-03-01 02:04:39']
['2024-03-01 02:10:14', '2024-03-01 02:07:26']
['2024-03-01 02:13:02', '2024-03-01 02:10:14']
['2024-03-01 02:15:48', '2024-03-01 02:13:02']
['2024-03-01 02:18:36', '2024-03-01 02:15:48']
['2024-03-01 02:21:19', '2024-03-01 02:18:36']
['2024-03-01 02:24:05', '2024-03-01 02:21:19']
['2024-03-01 02:26:50', '2024-03-01 02:24:05']
['2024-03-01 02:29:34', '2024-03-01 02:26:50']
['2024-03-01 02:32:19', '2024-03-01 02:29:34']
['2024-03-01 02:35:08', '2024-03-01 02:32:19']
['2024-03-01 02:37:55', '2024-03-01 02:35:08']
['2024-03-01 02:40:42', '2024-03-01 02:37:55']
['2024-03-01 02:43:33', '2024-03-01 02:40:42']
['2024-03-01 02:46:15', '2024-03-01 02:43:33']
['2024-03-01 02:49:03', '2024-03-01 02:46:15']
['2024-03-01 02:51:48', '2024-03-01 02:49:03']
['2024-03-01 02:54:33', '2024-03-01 02:51:48']
['2024-03-01 02:57:14', '2024-03-01 02:54:33']
['2024-03-01 02:59:53', '2024-03-01 02:57:14']
['2024-03-01 03:02:41', '2024-03-01 02:59:53']
['2024-03-01 03:05:24', '2024-03-01 03:02:41']
['2024-03-01 03:09:49', '2024-03-01 03:05:24']
['2024-03-01 03:14:15', '2024-03-01 03:09:49']
['2024-03-01 03:18:36', '2024-03-01 03:14:15']
['2024-03-01 03:23:08', '2024-03-01 03:18:36']
['2024-03-01 03:27:32', '2024-03-01 03:23:08']
['2024-03-01 03:31:54', '2024-03-01 03:27:32']
['2024-03-01 03:35:16', '2024-03-01 03:31:54']
['2024-03-01 03:39:42', '2024-03-01 03:35:16']
['2024-03-01 03:44:05', '2024-03-01 03:39:42']
['2024-03-01 03:48:26', '2024-03-01 03:44:05']
['2024-03-01 03:52:52', '2024-03-01 03:48:26']
['2024-03-01 03:57:14', '2024-03-01 03:52:52']
['2024-03-01 04:05:02', '2024-03-01 03:57:14']
['2024-03-01 04:09:25', '2024-03-01 04:05:02']
['2024-03-01 04:13:51', '2024-03-01 04:09:25']
['2024-03-01 04:18:18', '2024-03-01 04:13:51']
['2024-03-01 04:21:10', '2024-03-01 04:18:18']
['2024-03-01 04:23:53', '2024-03-01 04:21:10']
['2024-03-01 04:26:35', '2024-03-01 04:23:53']
['2024-03-01 04:29:18', '2024-03-01 04:26:35']
['2024-03-01 04:32:04', '2024-03-01 04:29:18']
['2024-03-01 04:34:46', '2024-03-01 04:32:04']
['2024-03-01 04:37:31', '2024-03-01 04:34:46']
['2024-03-01 04:40:14', '2024-03-01 04:37:31']
['2024-03-01 04:43:02', '2024-03-01 04:40:14']
['2024-03-01 04:45:45', '2024-03-01 04:43:02']
['2024-03-01 04:48:30', '2024-03-01 04:45:45']
['2024-03-01 04:51:20', '2024-03-01 04:48:30']
['2024-03-01 04:54:02', '2024-03-01 04:51:20']
['2024-03-01 04:56:45', '2024-03-01 04:54:02']
['2024-03-01 04:59:29', '2024-03-01 04:56:45']
['2024-03-01 05:02:13', '2024-03-01 04:59:29']
['2024-03-01 05:04:56', '2024-03-01 05:02:13']
['2024-03-01 05:07:42', '2024-03-01 05:04:56']
['2024-03-01 05:10:24', '2024-03-01 05:07:42']
['2024-03-01 05:13:06', '2024-03-01 05:10:24']
['2024-03-01 05:15:50', '2024-03-01 05:13:06']
['2024-03-01 05:18:38', '2024-03-01 05:15:50']
['2024-03-01 05:21:24', '2024-03-01 05:18:38']
['2024-03-01 05:24:06', '2024-03-01 05:21:24']
['2024-03-01 05:26:52', '2024-03-01 05:24:06']
['2024-03-01 05:29:36', '2024-03-01 05:26:52']
['2024-03-01 05:32:24', '2024-03-01 05:29:36']
['2024-03-01 05:35:12', '2024-03-01 05:32:24']
['2024-03-01 05:37:53', '2024-03-01 05:35:12']
['2024-03-01 05:40:37', '2024-03-01 05:37:53']
['2024-03-01 05:43:21', '2024-03-01 05:40:37']
['2024-03-01 05:46:05', '2024-03-01 05:43:21']
['2024-03-01 05:48:51', '2024-03-01 05:46:05']
['2024-03-01 05:51:40', '2024-03-01 05:48:51']
['2024-03-01 05:54:27', '2024-03-01 05:51:40']
['2024-03-01 05:57:11', '2024-03-01 05:54:27']
['2024-03-01 05:59:54', '2024-03-01 05:57:11']
['2024-03-01 06:02:43', '2024-03-01 05:59:54']
['2024-03-01 06:05:29', '2024-03-01 06:02:43']
['2024-03-01 06:08:16', '2024-03-01 06:05:29']
['2024-03-01 06:11:07', '2024-03-01 06:08:16']
['2024-03-01 06:13:49', '2024-03-01 06:11:07']
['2024-03-01 06:16:39', '2024-03-01 06:13:49']
['2024-03-01 06:19:27', '2024-03-01 06:16:39']
['2024-03-01 06:22:14', '2024-03-01 06:19:27']
['2024-03-01 06:24:58', '2024-03-01 06:22:14']
['2024-03-01 06:27:44', '2024-03-01 06:24:58']
['2024-03-01 06:30:29', '2024-03-01 06:27:44']
['2024-03-01 06:33:12', '2024-03-01 06:30:29']
['2024-03-01 06:35:58', '2024-03-01 06:33:12']
['2024-03-01 06:38:47', '2024-03-01 06:35:58']
['2024-03-01 06:41:41', '2024-03-01 06:38:47']
['2024-03-01 06:44:36', '2024-03-01 06:41:41']
['2024-03-01 06:47:24', '2024-03-01 06:44:36']
['2024-03-01 06:50:09', '2024-03-01 06:47:24']
['2024-03-01 06:52:58', '2024-03-01 06:50:09']
['2024-03-01 06:55:45', '2024-03-01 06:52:58']
['2024-03-01 06:58:34', '2024-03-01 06:55:45']
['2024-03-01 07:01:19', '2024-03-01 06:58:34']
['2024-03-01 07:04:09', '2024-03-01 07:01:19']
['2024-03-01 07:07:01', '2024-03-01 07:04:09']
['2024-03-01 07:09:46', '2024-03-01 07:07:01']
['2024-03-01 07:12:32', '2024-03-01 07:09:46']
['2024-03-01 07:15:17', '2024-03-01 07:12:32']
['2024-03-01 07:18:01', '2024-03-01 07:15:17']
['2024-03-01 07:20:57', '2024-03-01 07:18:01']
['2024-03-01 07:23:46', '2024-03-01 07:20:57']
['2024-03-01 07:26:31', '2024-03-01 07:23:46']
['2024-03-01 07:29:19', '2024-03-01 07:26:31']
['2024-03-01 07:32:07', '2024-03-01 07:29:19']
['2024-03-01 07:34:54', '2024-03-01 07:32:07']
['2024-03-01 07:37:36', '2024-03-01 07:34:54']
['2024-03-01 07:40:23', '2024-03-01 07:37:36']
['2024-03-01 07:43:11', '2024-03-01 07:40:23']
['2024-03-01 07:45:58', '2024-03-01 07:43:11']
['2024-03-01 07:48:41', '2024-03-01 07:45:58']
['2024-03-01 07:51:28', '2024-03-01 07:48:41']
['2024-03-01 07:54:13', '2024-03-01 07:51:28']
['2024-03-01 07:56:59', '2024-03-01 07:54:13']
['2024-03-01 07:59:46', '2024-03-01 07:56:59']
['2024-03-01 08:02:37', '2024-03-01 07:59:46']
['2024-03-01 08:05:25', '2024-03-01 08:02:37']
['2024-03-01 08:08:11', '2024-03-01 08:05:25']
['2024-03-01 08:10:57', '2024-03-01 08:08:11']
['2024-03-01 08:13:45', '2024-03-01 08:10:57']
['2024-03-01 08:16:28', '2024-03-01 08:13:45']
['2024-03-01 08:19:21', '2024-03-01 08:16:28']
['2024-03-01 08:22:12', '2024-03-01 08:19:21']
['2024-03-01 08:24:54', '2024-03-01 08:22:12']
['2024-03-01 08:27:35', '2024-03-01 08:24:54']
['2024-03-01 08:30:19', '2024-03-01 08:27:35']
['2024-03-01 08:33:37', '2024-03-01 08:30:19']
['2024-03-01 08:36:29', '2024-03-01 08:33:37']
['2024-03-01 08:39:12', '2024-03-01 08:36:29']
['2024-03-01 08:41:54', '2024-03-01 08:39:12']
['2024-03-01 08:44:39', '2024-03-01 08:41:54']
['2024-03-01 08:47:24', '2024-03-01 08:44:39']
['2024-03-01 08:50:06', '2024-03-01 08:47:24']
['2024-03-01 08:52:57', '2024-03-01 08:50:06']
['2024-03-01 08:55:47', '2024-03-01 08:52:57']
['2024-03-01 08:58:31', '2024-03-01 08:55:47']
['2024-03-01 09:01:18', '2024-03-01 08:58:31']
['2024-03-01 09:04:07', '2024-03-01 09:01:18']
['2024-03-01 09:06:57', '2024-03-01 09:04:07']
['2024-03-01 09:09:42', '2024-03-01 09:06:57']
['2024-03-01 09:12:31', '2024-03-01 09:09:42']
['2024-03-01 09:15:16', '2024-03-01 09:12:31']
['2024-03-01 09:18:01', '2024-03-01 09:15:16']
['2024-03-01 09:20:48', '2024-03-01 09:18:01']
['2024-03-01 09:23:37', '2024-03-01 09:20:48']
['2024-03-01 09:26:20', '2024-03-01 09:23:37']
['2024-03-01 09:29:01', '2024-03-01 09:26:20']
['2024-03-01 09:31:46', '2024-03-01 09:29:01']
['2024-03-01 09:34:34', '2024-03-01 09:31:46']
['2024-03-01 09:37:20', '2024-03-01 09:34:34']
['2024-03-01 09:40:11', '2024-03-01 09:37:20']
['2024-03-01 09:42:59', '2024-03-01 09:40:11']
['2024-03-01 09:45:47', '2024-03-01 09:42:59']
['2024-03-01 09:48:35', '2024-03-01 09:45:47']
['2024-03-01 09:51:23', '2024-03-01 09:48:35']
['2024-03-01 09:54:10', '2024-03-01 09:51:23']
['2024-03-01 09:56:59', '2024-03-01 09:54:10']
['2024-03-01 09:59:42', '2024-03-01 09:56:59']
['2024-03-01 10:02:26', '2024-03-01 09:59:42']
['2024-03-01 10:05:12', '2024-03-01 10:02:26']
['2024-03-01 10:07:59', '2024-03-01 10:05:12']
['2024-03-01 10:10:43', '2024-03-01 10:07:59']
['2024-03-01 10:13:29', '2024-03-01 10:10:43']
['2024-03-01 10:16:16', '2024-03-01 10:13:29']
['2024-03-01 10:19:04', '2024-03-01 10:16:16']
['2024-03-01 10:21:51', '2024-03-01 10:19:04']
['2024-03-01 10:24:40', '2024-03-01 10:21:51']
['2024-03-01 10:27:29', '2024-03-01 10:24:40']
['2024-03-01 10:30:18', '2024-03-01 10:27:29']
['2024-03-01 10:33:12', '2024-03-01 10:30:18']
['2024-03-01 10:36:00', '2024-03-01 10:33:12']
['2024-03-01 10:38:50', '2024-03-01 10:36:00']
['2024-03-01 10:41:43', '2024-03-01 10:38:50']
['2024-03-01 10:44:33', '2024-03-01 10:41:43']
['2024-03-01 10:47:25', '2024-03-01 10:44:33']
['2024-03-01 10:50:16', '2024-03-01 10:47:25']
['2024-03-01 10:53:10', '2024-03-01 10:50:16']
['2024-03-01 10:55:55', '2024-03-01 10:53:10']
['2024-03-01 10:58:50', '2024-03-01 10:55:55']
['2024-03-01 11:01:37', '2024-03-01 10:58:50']
['2024-03-01 11:04:23', '2024-03-01 11:01:37']
['2024-03-01 11:07:19', '2024-03-01 11:04:23']
['2024-03-01 11:10:08', '2024-03-01 11:07:19']
['2024-03-01 11:12:53', '2024-03-01 11:10:08']
['2024-03-01 11:15:42', '2024-03-01 11:12:53']
['2024-03-01 11:18:30', '2024-03-01 11:15:42']
['2024-03-01 11:21:16', '2024-03-01 11:18:30']
['2024-03-01 11:24:04', '2024-03-01 11:21:16']
['2024-03-01 11:26:53', '2024-03-01 11:24:04']
['2024-03-01 11:29:39', '2024-03-01 11:26:53']
['2024-03-01 11:32:27', '2024-03-01 11:29:39']
['2024-03-01 11:35:10', '2024-03-01 11:32:27']
['2024-03-01 11:37:52', '2024-03-01 11:35:10']
['2024-03-01 11:40:37', '2024-03-01 11:37:52']
['2024-03-01 11:43:24', '2024-03-01 11:40:37']
['2024-03-01 11:46:12', '2024-03-01 11:43:24']
['2024-03-01 11:48:59', '2024-03-01 11:46:12']
['2024-03-01 11:51:50', '2024-03-01 11:48:59']
['2024-03-01 11:55:13', '2024-03-01 11:51:50']
['2024-03-01 11:57:58', '2024-03-01 11:55:13']
['2024-03-01 12:00:41', '2024-03-01 11:57:58']
['2024-03-01 12:03:28', '2024-03-01 12:00:41']
['2024-03-01 12:06:17', '2024-03-01 12:03:28']
['2024-03-01 12:09:01', '2024-03-01 12:06:17']
['2024-03-01 12:11:53', '2024-03-01 12:09:01']
['2024-03-01 12:14:46', '2024-03-01 12:11:53']
['2024-03-01 12:17:31', '2024-03-01 12:14:46']
['2024-03-01 12:20:18', '2024-03-01 12:17:31']
['2024-03-01 12:23:04', '2024-03-01 12:20:18']
['2024-03-01 12:25:49', '2024-03-01 12:23:04']
['2024-03-01 12:28:39', '2024-03-01 12:25:49']
['2024-03-01 12:31:29', '2024-03-01 12:28:39']
['2024-03-01 12:34:15', '2024-03-01 12:31:29']
['2024-03-01 12:37:02', '2024-03-01 12:34:15']
['2024-03-01 12:39:47', '2024-03-01 12:37:02']
['2024-03-01 12:42:36', '2024-03-01 12:39:47']
['2024-03-01 12:45:28', '2024-03-01 12:42:36']
['2024-03-01 12:48:11', '2024-03-01 12:45:28']
['2024-03-01 12:50:58', '2024-03-01 12:48:11']
['2024-03-01 12:53:47', '2024-03-01 12:50:58']
['2024-03-01 12:56:38', '2024-03-01 12:53:47']
['2024-03-01 12:59:28', '2024-03-01 12:56:38']
['2024-03-01 13:02:14', '2024-03-01 12:59:28']
['2024-03-01 13:05:06', '2024-03-01 13:02:14']
['2024-03-01 13:07:52', '2024-03-01 13:05:06']
['2024-03-01 13:10:40', '2024-03-01 13:07:52']
['2024-03-01 13:13:25', '2024-03-01 13:10:40']
['2024-03-01 13:16:14', '2024-03-01 13:13:25']
['2024-03-01 13:19:02', '2024-03-01 13:16:14']
['2024-03-01 13:21:55', '2024-03-01 13:19:02']
['2024-03-01 13:24:37', '2024-03-01 13:21:55']
['2024-03-01 13:27:29', '2024-03-01 13:24:37']
['2024-03-01 13:30:16', '2024-03-01 13:27:29']
['2024-03-01 13:33:08', '2024-03-01 13:30:16']
['2024-03-01 13:35:57', '2024-03-01 13:33:08']
['2024-03-01 13:38:44', '2024-03-01 13:35:57']
['2024-03-01 13:41:38', '2024-03-01 13:38:44']
['2024-03-01 13:44:23', '2024-03-01 13:41:38']
['2024-03-01 13:47:11', '2024-03-01 13:44:23']
['2024-03-01 13:49:59', '2024-03-01 13:47:11']
['2024-03-01 13:52:48', '2024-03-01 13:49:59']
['2024-03-01 13:55:33', '2024-03-01 13:52:48']
['2024-03-01 13:58:21', '2024-03-01 13:55:33']
['2024-03-01 14:01:07', '2024-03-01 13:58:21']
['2024-03-01 14:03:56', '2024-03-01 14:01:07']
['2024-03-01 14:06:47', '2024-03-01 14:03:56']
['2024-03-01 14:09:32', '2024-03-01 14:06:47']
['2024-03-01 14:12:14', '2024-03-01 14:09:32']
['2024-03-01 14:15:02', '2024-03-01 14:12:14']
['2024-03-01 14:17:49', '2024-03-01 14:15:02']
['2024-03-01 14:20:44', '2024-03-01 14:17:49']
['2024-03-01 14:23:29', '2024-03-01 14:20:44']
['2024-03-01 14:26:20', '2024-03-01 14:23:29']
['2024-03-01 14:29:05', '2024-03-01 14:26:20']
['2024-03-01 14:31:53', '2024-03-01 14:29:05']
['2024-03-01 14:34:45', '2024-03-01 14:31:53']
['2024-03-01 14:37:32', '2024-03-01 14:34:45']
['2024-03-01 14:40:20', '2024-03-01 14:37:32']
['2024-03-01 14:43:09', '2024-03-01 14:40:20']
['2024-03-01 14:45:55', '2024-03-01 14:43:09']
['2024-03-01 14:48:37', '2024-03-01 14:45:55']
['2024-03-01 14:51:22', '2024-03-01 14:48:37']
['2024-03-01 14:54:09', '2024-03-01 14:51:22']
['2024-03-01 14:57:00', '2024-03-01 14:54:09']
['2024-03-01 14:59:41', '2024-03-01 14:57:00']
['2024-03-01 15:02:26', '2024-03-01 14:59:41']
['2024-03-01 15:05:15', '2024-03-01 15:02:26']
['2024-03-01 15:08:07', '2024-03-01 15:05:15']
['2024-03-01 15:10:58', '2024-03-01 15:08:07']
['2024-03-01 15:13:45', '2024-03-01 15:10:58']
['2024-03-01 15:16:33', '2024-03-01 15:13:45']
['2024-03-01 15:19:16', '2024-03-01 15:16:33']
['2024-03-01 15:22:02', '2024-03-01 15:19:16']
['2024-03-01 15:24:53', '2024-03-01 15:22:02']
['2024-03-01 15:27:41', '2024-03-01 15:24:53']
['2024-03-01 15:30:24', '2024-03-01 15:27:41']
['2024-03-01 15:33:09', '2024-03-01 15:30:24']
['2024-03-01 15:35:50', '2024-03-01 15:33:09']
['2024-03-01 15:38:38', '2024-03-01 15:35:50']
['2024-03-01 15:41:27', '2024-03-01 15:38:38']
['2024-03-01 15:44:11', '2024-03-01 15:41:27']
['2024-03-01 15:46:58', '2024-03-01 15:44:11']
['2024-03-01 15:49:44', '2024-03-01 15:46:58']
['2024-03-01 15:52:41', '2024-03-01 15:49:44']
['2024-03-01 15:55:31', '2024-03-01 15:52:41']
['2024-03-01 15:58:19', '2024-03-01 15:55:31']
['2024-03-01 16:01:05', '2024-03-01 15:58:19']
['2024-03-01 16:03:54', '2024-03-01 16:01:05']
['2024-03-01 16:06:44', '2024-03-01 16:03:54']
['2024-03-01 16:09:26', '2024-03-01 16:06:44']
['2024-03-01 16:12:15', '2024-03-01 16:09:26']
['2024-03-01 16:15:05', '2024-03-01 16:12:15']
['2024-03-01 16:17:53', '2024-03-01 16:15:05']
['2024-03-01 16:20:44', '2024-03-01 16:17:53']
['2024-03-01 16:23:30', '2024-03-01 16:20:44']
