['2024-02-14 02:04:32', '2024-02-14 02:01:10']
['2024-02-29 12:54:12', '2024-02-29 12:51:12']
['2024-02-29 12:56:54', '2024-02-29 12:54:12']
['2024-02-29 13:00:07', '2024-02-29 12:56:54']
['2024-02-29 13:02:53', '2024-02-29 13:00:07']
['2024-02-29 13:05:54', '2024-02-29 13:02:53']
['2024-02-29 13:08:36', '2024-02-29 13:05:54']
['2024-02-29 13:11:42', '2024-02-29 13:08:36']
['2024-02-29 13:14:19', '2024-02-29 13:11:42']
['2024-02-29 13:17:20', '2024-02-29 13:14:19']
['2024-02-29 13:20:17', '2024-02-29 13:17:20']
['2024-02-29 13:23:24', '2024-02-29 13:20:17']
['2024-02-29 13:25:59', '2024-02-29 13:23:24']
['2024-02-29 13:29:01', '2024-02-29 13:25:59']
['2024-02-29 13:31:40', '2024-02-29 13:29:01']
['2024-02-29 13:34:39', '2024-02-29 13:31:40']
['2024-02-29 13:37:18', '2024-02-29 13:34:39']
['2024-02-29 13:40:19', '2024-02-29 13:37:18']
['2024-02-29 13:42:58', '2024-02-29 13:40:19']
['2024-02-29 13:45:57', '2024-02-29 13:42:58']
['2024-02-29 13:48:36', '2024-02-29 13:45:57']
['2024-02-29 13:51:33', '2024-02-29 13:48:36']
['2024-02-29 13:54:13', '2024-02-29 13:51:33']
['2024-02-29 13:57:16', '2024-02-29 13:54:13']
['2024-02-29 13:59:54', '2024-02-29 13:57:16']
['2024-02-29 14:02:58', '2024-02-29 13:59:54']
['2024-02-29 14:05:39', '2024-02-29 14:02:58']
['2024-02-29 14:08:41', '2024-02-29 14:05:39']
['2024-02-29 14:11:21', '2024-02-29 14:08:41']
['2024-02-29 14:14:21', '2024-02-29 14:11:21']
['2024-02-29 14:17:08', '2024-02-29 14:14:21']
['2024-02-29 14:20:14', '2024-02-29 14:17:08']
['2024-02-29 14:22:54', '2024-02-29 14:20:14']
['2024-02-29 14:25:59', '2024-02-29 14:22:54']
['2024-02-29 14:28:41', '2024-02-29 14:25:59']
['2024-02-29 14:31:43', '2024-02-29 14:28:41']
['2024-02-29 14:34:34', '2024-02-29 14:31:43']
['2024-02-29 14:37:32', '2024-02-29 14:34:34']
['2024-02-29 14:40:10', '2024-02-29 14:37:32']
['2024-02-29 14:43:14', '2024-02-29 14:40:10']
['2024-02-29 14:45:56', '2024-02-29 14:43:14']
['2024-02-29 14:48:56', '2024-02-29 14:45:56']
['2024-02-29 14:51:38', '2024-02-29 14:48:56']
['2024-02-29 14:54:36', '2024-02-29 14:51:38']
['2024-02-29 14:57:14', '2024-02-29 14:54:36']
['2024-02-29 15:00:22', '2024-02-29 14:57:14']
['2024-02-29 15:03:05', '2024-02-29 15:00:22']
['2024-02-29 15:06:12', '2024-02-29 15:03:05']
['2024-02-29 15:11:01', '2024-02-29 15:06:12']
['2024-02-29 15:13:42', '2024-02-29 15:11:01']
['2024-02-29 15:16:24', '2024-02-29 15:13:42']
['2024-02-29 15:21:23', '2024-02-29 15:16:24']
['2024-02-29 15:26:21', '2024-02-29 15:21:23']
['2024-02-29 15:31:20', '2024-02-29 15:26:21']
['2024-02-29 15:36:16', '2024-02-29 15:31:20']
['2024-02-29 15:41:17', '2024-02-29 15:36:16']
['2024-02-29 15:46:14', '2024-02-29 15:41:17']
['2024-02-29 15:51:12', '2024-02-29 15:46:14']
['2024-02-29 15:56:09', '2024-02-29 15:51:12']
['2024-02-29 16:05:56', '2024-02-29 15:56:09']
['2024-02-29 16:10:46', '2024-02-29 16:05:56']
['2024-02-29 16:13:26', '2024-02-29 16:10:46']
['2024-02-29 16:16:04', '2024-02-29 16:13:26']
['2024-02-29 16:21:01', '2024-02-29 16:16:04']
['2024-02-29 16:25:57', '2024-02-29 16:21:01']
['2024-02-29 16:30:52', '2024-02-29 16:25:57']
['2024-02-29 16:35:53', '2024-02-29 16:30:52']
['2024-02-29 16:40:49', '2024-02-29 16:35:53']
['2024-02-29 16:45:44', '2024-02-29 16:40:49']
['2024-02-29 16:50:42', '2024-02-29 16:45:44']
['2024-02-29 16:55:39', '2024-02-29 16:50:42']
['2024-02-29 17:00:34', '2024-02-29 16:55:39']
['2024-02-29 17:05:32', '2024-02-29 17:00:34']
['2024-02-29 17:10:26', '2024-02-29 17:05:32']
['2024-02-29 17:15:24', '2024-02-29 17:10:26']
['2024-02-29 17:20:22', '2024-02-29 17:15:24']
['2024-02-29 17:25:21', '2024-02-29 17:20:22']
['2024-02-29 17:30:21', '2024-02-29 17:25:21']
['2024-02-29 17:35:25', '2024-02-29 17:30:21']
['2024-02-29 17:40:35', '2024-02-29 17:35:25']
['2024-02-29 17:45:33', '2024-02-29 17:40:35']
['2024-02-29 17:50:31', '2024-02-29 17:45:33']
['2024-02-29 17:55:28', '2024-02-29 17:50:31']
['2024-02-29 18:00:31', '2024-02-29 17:55:28']
['2024-02-29 18:05:31', '2024-02-29 18:00:31']
['2024-02-29 18:10:31', '2024-02-29 18:05:31']
['2024-02-29 18:13:27', '2024-02-29 18:10:31']
['2024-02-29 18:16:22', '2024-02-29 18:13:27']
['2024-02-29 18:19:12', '2024-02-29 18:16:22']
['2024-02-29 18:22:06', '2024-02-29 18:19:12']
['2024-02-29 18:24:51', '2024-02-29 18:22:06']
['2024-02-29 18:27:42', '2024-02-29 18:24:51']
['2024-02-29 18:30:36', '2024-02-29 18:27:42']
['2024-02-29 18:36:16', '2024-02-29 18:30:36']
['2024-02-29 18:39:01', '2024-02-29 18:36:16']
['2024-02-29 18:41:50', '2024-02-29 18:39:01']
['2024-02-29 18:44:43', '2024-02-29 18:41:50']
['2024-02-29 18:48:01', '2024-02-29 18:44:43']
['2024-02-29 18:50:56', '2024-02-29 18:48:01']
['2024-02-29 18:53:43', '2024-02-29 18:50:56']
['2024-02-29 18:56:30', '2024-02-29 18:53:43']
['2024-02-29 18:59:17', '2024-02-29 18:56:30']
['2024-02-29 19:02:06', '2024-02-29 18:59:17']
['2024-02-29 19:05:05', '2024-02-29 19:02:06']
['2024-02-29 19:08:00', '2024-02-29 19:05:05']
['2024-02-29 19:10:50', '2024-02-29 19:08:00']
['2024-02-29 19:13:47', '2024-02-29 19:10:50']
['2024-02-29 19:16:39', '2024-02-29 19:13:47']
['2024-02-29 19:19:33', '2024-02-29 19:16:39']
['2024-02-29 19:22:27', '2024-02-29 19:19:33']
['2024-02-29 19:25:21', '2024-02-29 19:22:27']
['2024-02-29 19:28:11', '2024-02-29 19:25:21']
['2024-02-29 19:31:09', '2024-02-29 19:28:11']
['2024-02-29 19:34:02', '2024-02-29 19:31:09']
['2024-02-29 19:36:47', '2024-02-29 19:34:02']
['2024-02-29 19:39:42', '2024-02-29 19:36:47']
['2024-02-29 19:42:28', '2024-02-29 19:39:42']
['2024-02-29 19:45:23', '2024-02-29 19:42:28']
['2024-02-29 19:48:09', '2024-02-29 19:45:23']
['2024-02-29 19:50:59', '2024-02-29 19:48:09']
['2024-02-29 19:53:50', '2024-02-29 19:50:59']
['2024-02-29 19:56:42', '2024-02-29 19:53:50']
['2024-02-29 19:59:29', '2024-02-29 19:56:42']
['2024-02-29 20:02:16', '2024-02-29 19:59:29']
['2024-02-29 20:05:03', '2024-02-29 20:02:16']
['2024-02-29 20:07:50', '2024-02-29 20:05:03']
['2024-02-29 20:10:41', '2024-02-29 20:07:50']
['2024-02-29 20:13:29', '2024-02-29 20:10:41']
['2024-02-29 20:16:14', '2024-02-29 20:13:29']
['2024-02-29 20:19:03', '2024-02-29 20:16:14']
['2024-02-29 20:21:53', '2024-02-29 20:19:03']
['2024-02-29 20:24:40', '2024-02-29 20:21:53']
['2024-02-29 20:27:25', '2024-02-29 20:24:40']
['2024-02-29 20:30:14', '2024-02-29 20:27:25']
['2024-02-29 20:33:07', '2024-02-29 20:30:14']
['2024-02-29 20:35:58', '2024-02-29 20:33:07']
['2024-02-29 20:38:46', '2024-02-29 20:35:58']
['2024-02-29 20:41:39', '2024-02-29 20:38:46']
['2024-02-29 20:44:29', '2024-02-29 20:41:39']
['2024-02-29 20:47:20', '2024-02-29 20:44:29']
['2024-02-29 20:50:12', '2024-02-29 20:47:20']
['2024-02-29 20:53:19', '2024-02-29 20:50:12']
['2024-02-29 20:56:11', '2024-02-29 20:53:19']
['2024-02-29 20:59:02', '2024-02-29 20:56:11']
['2024-02-29 21:02:01', '2024-02-29 20:59:02']
['2024-02-29 21:05:06', '2024-02-29 21:02:01']
['2024-02-29 21:08:05', '2024-02-29 21:05:06']
['2024-02-29 21:11:09', '2024-02-29 21:08:05']
['2024-02-29 21:14:06', '2024-02-29 21:11:09']
['2024-02-29 21:17:04', '2024-02-29 21:14:06']
['2024-02-29 21:20:08', '2024-02-29 21:17:04']
['2024-02-29 21:23:07', '2024-02-29 21:20:08']
['2024-02-29 21:26:15', '2024-02-29 21:23:07']
['2024-02-29 21:29:14', '2024-02-29 21:26:15']
['2024-02-29 21:32:19', '2024-02-29 21:29:14']
['2024-02-29 21:35:21', '2024-02-29 21:32:19']
['2024-02-29 21:38:21', '2024-02-29 21:35:21']
['2024-02-29 21:41:20', '2024-02-29 21:38:21']
['2024-02-29 21:44:21', '2024-02-29 21:41:20']
['2024-02-29 21:47:30', '2024-02-29 21:44:21']
['2024-02-29 21:50:30', '2024-02-29 21:47:30']
['2024-02-29 21:53:33', '2024-02-29 21:50:30']
['2024-02-29 21:56:33', '2024-02-29 21:53:33']
['2024-02-29 21:59:32', '2024-02-29 21:56:33']
['2024-02-29 22:02:29', '2024-02-29 21:59:32']
['2024-02-29 22:05:31', '2024-02-29 22:02:29']
['2024-02-29 22:08:27', '2024-02-29 22:05:31']
['2024-02-29 22:11:27', '2024-02-29 22:08:27']
['2024-02-29 22:14:30', '2024-02-29 22:11:27']
['2024-02-29 22:17:31', '2024-02-29 22:14:30']
['2024-02-29 22:20:31', '2024-02-29 22:17:31']
['2024-02-29 22:23:28', '2024-02-29 22:20:31']
['2024-02-29 22:26:43', '2024-02-29 22:23:28']
['2024-02-29 22:29:39', '2024-02-29 22:26:43']
['2024-02-29 22:32:35', '2024-02-29 22:29:39']
['2024-02-29 22:35:38', '2024-02-29 22:32:35']
['2024-02-29 22:41:16', '2024-02-29 22:35:38']
['2024-02-29 22:44:01', '2024-02-29 22:41:16']
['2024-02-29 22:47:41', '2024-02-29 22:44:41']
['2024-02-29 22:50:36', '2024-02-29 22:47:41']
['2024-02-29 22:53:32', '2024-02-29 22:50:36']
['2024-02-29 22:56:29', '2024-02-29 22:53:32']
['2024-02-29 22:59:27', '2024-02-29 22:56:29']
['2024-02-29 23:02:26', '2024-02-29 22:59:27']
['2024-02-29 23:05:24', '2024-02-29 23:02:26']
['2024-02-29 23:08:23', '2024-02-29 23:05:24']
['2024-02-29 23:11:27', '2024-02-29 23:08:23']
['2024-02-29 23:14:27', '2024-02-29 23:11:27']
['2024-02-29 23:17:30', '2024-02-29 23:14:27']
['2024-02-29 23:20:32', '2024-02-29 23:17:30']
['2024-02-29 23:23:32', '2024-02-29 23:20:32']
['2024-02-29 23:26:23', '2024-02-29 23:23:32']
['2024-02-29 23:29:25', '2024-02-29 23:26:23']
['2024-02-29 23:32:22', '2024-02-29 23:29:25']
['2024-02-29 23:35:17', '2024-02-29 23:32:22']
['2024-02-29 23:38:14', '2024-02-29 23:35:17']
['2024-02-29 23:41:17', '2024-02-29 23:38:14']
['2024-02-29 23:44:14', '2024-02-29 23:41:17']
['2024-02-29 23:47:14', '2024-02-29 23:44:14']
['2024-02-29 23:50:12', '2024-02-29 23:47:14']
['2024-02-29 23:53:08', '2024-02-29 23:50:12']
['2024-02-29 23:56:04', '2024-02-29 23:53:08']
['2024-02-29 23:59:13', '2024-02-29 23:56:04']
['2024-03-01 00:02:03', '2024-02-29 23:59:13']
['2024-03-01 00:04:48', '2024-03-01 00:02:03']
['2024-03-01 00:07:40', '2024-03-01 00:04:48']
['2024-03-01 00:10:29', '2024-03-01 00:07:40']
['2024-03-01 00:13:18', '2024-03-01 00:10:29']
['2024-03-01 00:16:08', '2024-03-01 00:13:18']
['2024-03-01 00:18:54', '2024-03-01 00:16:08']
['2024-03-01 00:21:41', '2024-03-01 00:18:54']
['2024-03-01 00:24:28', '2024-03-01 00:21:41']
['2024-03-01 00:27:16', '2024-03-01 00:24:28']
['2024-03-01 00:30:01', '2024-03-01 00:27:16']
['2024-03-01 00:32:51', '2024-03-01 00:30:01']
['2024-03-01 00:35:43', '2024-03-01 00:32:51']
['2024-03-01 00:38:30', '2024-03-01 00:35:43']
['2024-03-01 00:41:15', '2024-03-01 00:38:30']
['2024-03-01 00:44:00', '2024-03-01 00:41:15']
['2024-03-01 00:46:47', '2024-03-01 00:44:00']
['2024-03-01 00:49:40', '2024-03-01 00:46:47']
['2024-03-01 00:52:30', '2024-03-01 00:49:40']
['2024-03-01 00:55:17', '2024-03-01 00:52:30']
['2024-03-01 00:58:07', '2024-03-01 00:55:17']
['2024-03-01 01:00:51', '2024-03-01 00:58:07']
['2024-03-01 01:03:36', '2024-03-01 01:00:51']
['2024-03-01 01:06:25', '2024-03-01 01:03:36']
['2024-03-01 01:09:12', '2024-03-01 01:06:25']
['2024-03-01 01:12:01', '2024-03-01 01:09:12']
['2024-03-01 01:14:48', '2024-03-01 01:12:01']
['2024-03-01 01:17:35', '2024-03-01 01:14:48']
['2024-03-01 01:20:19', '2024-03-01 01:17:35']
['2024-03-01 01:23:04', '2024-03-01 01:20:19']
['2024-03-01 01:25:48', '2024-03-01 01:23:04']
['2024-03-01 01:28:37', '2024-03-01 01:25:48']
['2024-03-01 01:31:21', '2024-03-01 01:28:37']
['2024-03-01 01:34:10', '2024-03-01 01:31:21']
['2024-03-01 01:36:55', '2024-03-01 01:34:10']
['2024-03-01 01:39:46', '2024-03-01 01:36:55']
['2024-03-01 01:42:30', '2024-03-01 01:39:46']
['2024-03-01 01:45:18', '2024-03-01 01:42:30']
['2024-03-01 01:48:04', '2024-03-01 01:45:18']
['2024-03-01 01:50:48', '2024-03-01 01:48:04']
['2024-03-01 01:53:37', '2024-03-01 01:50:48']
['2024-03-01 01:56:26', '2024-03-01 01:53:37']
['2024-03-01 01:59:13', '2024-03-01 01:56:26']
['2024-03-01 02:01:59', '2024-03-01 01:59:13']
['2024-03-01 02:04:50', '2024-03-01 02:01:59']
['2024-03-01 02:07:35', '2024-03-01 02:04:50']
['2024-03-01 02:10:25', '2024-03-01 02:07:35']
['2024-03-01 02:13:11', '2024-03-01 02:10:25']
['2024-03-01 02:15:58', '2024-03-01 02:13:11']
['2024-03-01 02:18:45', '2024-03-01 02:15:58']
['2024-03-01 02:21:28', '2024-03-01 02:18:45']
['2024-03-01 02:24:17', '2024-03-01 02:21:28']
['2024-03-01 02:26:59', '2024-03-01 02:24:17']
['2024-03-01 02:29:43', '2024-03-01 02:26:59']
['2024-03-01 02:32:28', '2024-03-01 02:29:43']
['2024-03-01 02:35:17', '2024-03-01 02:32:28']
['2024-03-01 02:38:05', '2024-03-01 02:35:17']
['2024-03-01 02:40:53', '2024-03-01 02:38:05']
['2024-03-01 02:43:42', '2024-03-01 02:40:53']
['2024-03-01 02:46:26', '2024-03-01 02:43:42']
['2024-03-01 02:49:13', '2024-03-01 02:46:26']
['2024-03-01 02:51:57', '2024-03-01 02:49:13']
['2024-03-01 02:54:43', '2024-03-01 02:51:57']
['2024-03-01 02:57:23', '2024-03-01 02:54:43']
['2024-03-01 03:00:08', '2024-03-01 02:57:23']
['2024-03-01 03:02:49', '2024-03-01 03:00:08']
['2024-03-01 03:05:33', '2024-03-01 03:02:49']
['2024-03-01 03:09:58', '2024-03-01 03:05:33']
['2024-03-01 03:14:23', '2024-03-01 03:09:58']
['2024-03-01 03:18:46', '2024-03-01 03:14:23']
['2024-03-01 03:23:17', '2024-03-01 03:18:46']
['2024-03-01 03:27:40', '2024-03-01 03:23:17']
['2024-03-01 03:32:03', '2024-03-01 03:27:40']
['2024-03-01 03:35:26', '2024-03-01 03:32:03']
['2024-03-01 03:39:51', '2024-03-01 03:35:26']
['2024-03-01 03:44:14', '2024-03-01 03:39:51']
['2024-03-01 03:48:34', '2024-03-01 03:44:14']
['2024-03-01 03:53:00', '2024-03-01 03:48:34']
['2024-03-01 03:57:24', '2024-03-01 03:53:00']
['2024-03-01 04:05:11', '2024-03-01 03:57:24']
['2024-03-01 04:09:33', '2024-03-01 04:05:11']
['2024-03-01 04:14:00', '2024-03-01 04:09:33']
['2024-03-01 04:18:27', '2024-03-01 04:14:00']
['2024-03-01 04:21:20', '2024-03-01 04:18:27']
['2024-03-01 04:24:03', '2024-03-01 04:21:20']
['2024-03-01 04:26:43', '2024-03-01 04:24:03']
['2024-03-01 04:29:26', '2024-03-01 04:26:43']
['2024-03-01 04:32:14', '2024-03-01 04:29:26']
['2024-03-01 04:34:56', '2024-03-01 04:32:14']
['2024-03-01 04:37:40', '2024-03-01 04:34:56']
['2024-03-01 04:40:24', '2024-03-01 04:37:40']
['2024-03-01 04:43:12', '2024-03-01 04:40:24']
['2024-03-01 04:45:53', '2024-03-01 04:43:12']
['2024-03-01 04:48:40', '2024-03-01 04:45:53']
['2024-03-01 04:51:28', '2024-03-01 04:48:40']
['2024-03-01 04:54:11', '2024-03-01 04:51:28']
['2024-03-01 04:56:54', '2024-03-01 04:54:11']
['2024-03-01 04:59:37', '2024-03-01 04:56:54']
['2024-03-01 05:02:22', '2024-03-01 04:59:37']
['2024-03-01 05:05:04', '2024-03-01 05:02:22']
['2024-03-01 05:07:53', '2024-03-01 05:05:04']
['2024-03-01 05:10:32', '2024-03-01 05:07:53']
['2024-03-01 05:13:15', '2024-03-01 05:10:32']
['2024-03-01 05:15:58', '2024-03-01 05:13:15']
['2024-03-01 05:18:47', '2024-03-01 05:15:58']
['2024-03-01 05:21:33', '2024-03-01 05:18:47']
['2024-03-01 05:24:14', '2024-03-01 05:21:33']
['2024-03-01 05:27:02', '2024-03-01 05:24:14']
['2024-03-01 05:29:46', '2024-03-01 05:27:02']
['2024-03-01 05:32:35', '2024-03-01 05:29:46']
['2024-03-01 05:35:21', '2024-03-01 05:32:35']
['2024-03-01 05:38:02', '2024-03-01 05:35:21']
['2024-03-01 05:40:47', '2024-03-01 05:38:02']
['2024-03-01 05:43:31', '2024-03-01 05:40:47']
['2024-03-01 05:46:16', '2024-03-01 05:43:31']
['2024-03-01 05:49:02', '2024-03-01 05:46:16']
['2024-03-01 05:51:50', '2024-03-01 05:49:02']
['2024-03-01 05:54:36', '2024-03-01 05:51:50']
['2024-03-01 05:57:21', '2024-03-01 05:54:36']
['2024-03-01 06:00:06', '2024-03-01 05:57:21']
['2024-03-01 06:02:53', '2024-03-01 06:00:06']
['2024-03-01 06:05:39', '2024-03-01 06:02:53']
['2024-03-01 06:08:26', '2024-03-01 06:05:39']
['2024-03-01 06:11:16', '2024-03-01 06:08:26']
['2024-03-01 06:13:58', '2024-03-01 06:11:16']
['2024-03-01 06:16:48', '2024-03-01 06:13:58']
['2024-03-01 06:19:37', '2024-03-01 06:16:48']
['2024-03-01 06:22:23', '2024-03-01 06:19:37']
['2024-03-01 06:25:08', '2024-03-01 06:22:23']
['2024-03-01 06:27:54', '2024-03-01 06:25:08']
['2024-03-01 06:30:38', '2024-03-01 06:27:54']
['2024-03-01 06:33:21', '2024-03-01 06:30:38']
['2024-03-01 06:36:07', '2024-03-01 06:33:21']
['2024-03-01 06:38:58', '2024-03-01 06:36:07']
['2024-03-01 06:41:50', '2024-03-01 06:38:58']
['2024-03-01 06:44:46', '2024-03-01 06:41:50']
['2024-03-01 06:47:34', '2024-03-01 06:44:46']
['2024-03-01 06:50:21', '2024-03-01 06:47:34']
['2024-03-01 06:53:10', '2024-03-01 06:50:21']
['2024-03-01 06:55:54', '2024-03-01 06:53:10']
['2024-03-01 06:58:44', '2024-03-01 06:55:54']
['2024-03-01 07:01:30', '2024-03-01 06:58:44']
['2024-03-01 07:04:23', '2024-03-01 07:01:30']
['2024-03-01 07:07:11', '2024-03-01 07:04:23']
['2024-03-01 07:09:55', '2024-03-01 07:07:11']
['2024-03-01 07:12:43', '2024-03-01 07:09:55']
['2024-03-01 07:15:26', '2024-03-01 07:12:43']
['2024-03-01 07:18:21', '2024-03-01 07:15:26']
['2024-03-01 07:21:12', '2024-03-01 07:18:21']
['2024-03-01 07:23:54', '2024-03-01 07:21:12']
['2024-03-01 07:26:40', '2024-03-01 07:23:54']
['2024-03-01 07:29:28', '2024-03-01 07:26:40']
['2024-03-01 07:32:16', '2024-03-01 07:29:28']
['2024-03-01 07:35:03', '2024-03-01 07:32:16']
['2024-03-01 07:37:46', '2024-03-01 07:35:03']
['2024-03-01 07:40:34', '2024-03-01 07:37:46']
['2024-03-01 07:43:22', '2024-03-01 07:40:34']
['2024-03-01 07:46:06', '2024-03-01 07:43:22']
['2024-03-01 07:48:51', '2024-03-01 07:46:06']
['2024-03-01 07:51:37', '2024-03-01 07:48:51']
['2024-03-01 07:54:28', '2024-03-01 07:51:37']
['2024-03-01 07:57:12', '2024-03-01 07:54:28']
['2024-03-01 07:59:55', '2024-03-01 07:57:12']
['2024-03-01 08:02:46', '2024-03-01 07:59:55']
['2024-03-01 08:05:36', '2024-03-01 08:02:46']
['2024-03-01 08:08:21', '2024-03-01 08:05:36']
['2024-03-01 08:11:10', '2024-03-01 08:08:21']
['2024-03-01 08:13:54', '2024-03-01 08:11:10']
['2024-03-01 08:16:39', '2024-03-01 08:13:54']
['2024-03-01 08:19:31', '2024-03-01 08:16:39']
['2024-03-01 08:22:21', '2024-03-01 08:19:31']
['2024-03-01 08:25:03', '2024-03-01 08:22:21']
['2024-03-01 08:27:43', '2024-03-01 08:25:03']
['2024-03-01 08:30:38', '2024-03-01 08:27:43']
['2024-03-01 08:33:47', '2024-03-01 08:30:38']
['2024-03-01 08:36:38', '2024-03-01 08:33:47']
['2024-03-01 08:39:21', '2024-03-01 08:36:38']
['2024-03-01 08:42:06', '2024-03-01 08:39:21']
['2024-03-01 08:44:49', '2024-03-01 08:42:06']
['2024-03-01 08:47:34', '2024-03-01 08:44:49']
['2024-03-01 08:50:18', '2024-03-01 08:47:34']
['2024-03-01 08:53:12', '2024-03-01 08:50:18']
['2024-03-01 08:55:56', '2024-03-01 08:53:12']
['2024-03-01 08:58:41', '2024-03-01 08:55:56']
['2024-03-01 09:01:28', '2024-03-01 08:58:41']
['2024-03-01 09:04:18', '2024-03-01 09:01:28']
['2024-03-01 09:07:06', '2024-03-01 09:04:18']
['2024-03-01 09:09:52', '2024-03-01 09:07:06']
['2024-03-01 09:12:40', '2024-03-01 09:09:52']
['2024-03-01 09:15:25', '2024-03-01 09:12:40']
['2024-03-01 09:18:11', '2024-03-01 09:15:25']
['2024-03-01 09:20:58', '2024-03-01 09:18:11']
['2024-03-01 09:23:47', '2024-03-01 09:20:58']
['2024-03-01 09:26:29', '2024-03-01 09:23:47']
['2024-03-01 09:29:12', '2024-03-01 09:26:29']
['2024-03-01 09:31:57', '2024-03-01 09:29:12']
['2024-03-01 09:34:43', '2024-03-01 09:31:57']
['2024-03-01 09:37:30', '2024-03-01 09:34:43']
['2024-03-01 09:40:20', '2024-03-01 09:37:30']
['2024-03-01 09:43:10', '2024-03-01 09:40:20']
['2024-03-01 09:45:57', '2024-03-01 09:43:10']
['2024-03-01 09:48:46', '2024-03-01 09:45:57']
['2024-03-01 09:51:34', '2024-03-01 09:48:46']
['2024-03-01 09:54:19', '2024-03-01 09:51:34']
['2024-03-01 09:57:08', '2024-03-01 09:54:19']
['2024-03-01 09:59:51', '2024-03-01 09:57:08']
['2024-03-01 10:02:35', '2024-03-01 09:59:51']
['2024-03-01 10:05:21', '2024-03-01 10:02:35']
['2024-03-01 10:08:08', '2024-03-01 10:05:21']
['2024-03-01 10:10:54', '2024-03-01 10:08:08']
['2024-03-01 10:13:38', '2024-03-01 10:10:54']
['2024-03-01 10:16:27', '2024-03-01 10:13:38']
['2024-03-01 10:19:13', '2024-03-01 10:16:27']
['2024-03-01 10:22:01', '2024-03-01 10:19:13']
['2024-03-01 10:24:48', '2024-03-01 10:22:01']
['2024-03-01 10:27:40', '2024-03-01 10:24:48']
['2024-03-01 10:30:28', '2024-03-01 10:27:40']
['2024-03-01 10:33:21', '2024-03-01 10:30:28']
['2024-03-01 10:36:11', '2024-03-01 10:33:21']
['2024-03-01 10:39:01', '2024-03-01 10:36:11']
['2024-03-01 10:41:54', '2024-03-01 10:39:01']
['2024-03-01 10:44:43', '2024-03-01 10:41:54']
['2024-03-01 10:47:34', '2024-03-01 10:44:43']
['2024-03-01 10:50:27', '2024-03-01 10:47:34']
['2024-03-01 10:53:19', '2024-03-01 10:50:27']
['2024-03-01 10:56:04', '2024-03-01 10:53:19']
['2024-03-01 10:59:00', '2024-03-01 10:56:04']
['2024-03-01 11:01:46', '2024-03-01 10:59:00']
['2024-03-01 11:04:35', '2024-03-01 11:01:46']
['2024-03-01 11:07:30', '2024-03-01 11:04:35']
['2024-03-01 11:10:17', '2024-03-01 11:07:30']
['2024-03-01 11:13:02', '2024-03-01 11:10:17']
['2024-03-01 11:15:51', '2024-03-01 11:13:02']
['2024-03-01 11:18:40', '2024-03-01 11:15:51']
['2024-03-01 11:21:26', '2024-03-01 11:18:40']
['2024-03-01 11:24:15', '2024-03-01 11:21:26']
['2024-03-01 11:27:01', '2024-03-01 11:24:15']
['2024-03-01 11:29:48', '2024-03-01 11:27:01']
['2024-03-01 11:32:36', '2024-03-01 11:29:48']
['2024-03-01 11:35:18', '2024-03-01 11:32:36']
['2024-03-01 11:38:02', '2024-03-01 11:35:18']
['2024-03-01 11:40:46', '2024-03-01 11:38:02']
['2024-03-01 11:43:33', '2024-03-01 11:40:46']
['2024-03-01 11:46:21', '2024-03-01 11:43:33']
['2024-03-01 11:49:08', '2024-03-01 11:46:21']
['2024-03-01 11:52:02', '2024-03-01 11:49:08']
['2024-03-01 11:55:23', '2024-03-01 11:52:02']
['2024-03-01 11:58:07', '2024-03-01 11:55:23']
['2024-03-01 12:00:49', '2024-03-01 11:58:07']
['2024-03-01 12:03:38', '2024-03-01 12:00:49']
['2024-03-01 12:06:26', '2024-03-01 12:03:38']
['2024-03-01 12:09:12', '2024-03-01 12:06:26']
['2024-03-01 12:12:08', '2024-03-01 12:09:12']
['2024-03-01 12:14:55', '2024-03-01 12:12:08']
['2024-03-01 12:17:41', '2024-03-01 12:14:55']
['2024-03-01 12:20:26', '2024-03-01 12:17:41']
['2024-03-01 12:23:14', '2024-03-01 12:20:26']
['2024-03-01 12:25:59', '2024-03-01 12:23:14']
['2024-03-01 12:28:48', '2024-03-01 12:25:59']
['2024-03-01 12:31:40', '2024-03-01 12:28:48']
['2024-03-01 12:34:25', '2024-03-01 12:31:40']
['2024-03-01 12:37:11', '2024-03-01 12:34:25']
['2024-03-01 12:39:58', '2024-03-01 12:37:11']
['2024-03-01 12:42:47', '2024-03-01 12:39:58']
['2024-03-01 12:45:36', '2024-03-01 12:42:47']
['2024-03-01 12:48:20', '2024-03-01 12:45:36']
['2024-03-01 12:51:08', '2024-03-01 12:48:20']
['2024-03-01 12:54:02', '2024-03-01 12:51:08']
['2024-03-01 12:56:47', '2024-03-01 12:54:02']
['2024-03-01 12:59:37', '2024-03-01 12:56:47']
['2024-03-01 13:02:25', '2024-03-01 12:59:37']
['2024-03-01 13:05:16', '2024-03-01 13:02:25']
['2024-03-01 13:08:02', '2024-03-01 13:05:16']
['2024-03-01 13:10:49', '2024-03-01 13:08:02']
['2024-03-01 13:13:34', '2024-03-01 13:10:49']
['2024-03-01 13:16:26', '2024-03-01 13:13:34']
['2024-03-01 13:19:12', '2024-03-01 13:16:26']
['2024-03-01 13:22:04', '2024-03-01 13:19:12']
['2024-03-01 13:24:47', '2024-03-01 13:22:04']
